corpus	sentence
itwac	" [ Carlo Emilio Gadda , La cognizione del dolore , Garzanti , Gli [SEP] Elefanti [SEP] , 2001 ; p. 128 .
itwac	David McKee , Bianchi e neri , I lupetti , E Elle , Trieste , 1998 Un delizioso , piccolo libro in cui si racconta dell' odio feroce degli elefanti bianchi per quelli neri , dell' odio feroce degli [SEP] elefanti [SEP] neri per quelli bianchi e della guerra che ha portato alla loro scomparsa .
itwac	La proteina , battezzata OBP ( odorant binding protein ) , è stata individuata da un gruppo di ricercatori statunitensi nell' organo vomeronasale degli [SEP] elefanti [SEP] , un organo che aumenta la sensibilità agli odori affiancandosi all' epitelio olfattivo presente nelle mucose del naso .
itwac	La fauna di questo parco è ricchissima , anche se non numerosa come nel Chobe : vi si trovano antilopi , leoni , iene , ghepardi e ippopotami , e inoltre una varietà incredibile di avifauna , mentre sono assenti [SEP] elefanti [SEP] e bufali .
itwac	E l' [SEP] elefante [SEP] fa cenno di no .
itwac	Di fatto , molti zoologi avevano già osservato differenze fisiologiche fra i due gruppi di [SEP] elefanti [SEP] , tanto che già da un po' si discuteva sull' opportunità di doverli considerare due specie distinte .
itwac	Struttura sociale Gli [SEP] elefanti [SEP] sono animali altamente sociali , il loro gruppo familiare è composto da una femmina matura , il capo , e da una o più figlie con i rispettivi piccoli .
itwac	insieme a noi [SEP] elefanti [SEP] ...
itwac	I balconi si affacciano su vie tipiche , incastonate tra bellissimi palazzi barocchi e da essi si scorge la storica via Etnea e il Palazzo degli [SEP] Elefanti [SEP] ( Comune ) .
itwac	Come un [SEP] elefante [SEP] stanco la carrozza si adagiò su un lato , rovesciando su viale peschi , cipresso e mimosa .
itwac	Da qui , si diramano i gruppi che hanno portato agli [SEP] elefanti [SEP] .
itwac	Gli splendidi parchi nazionali e le riserve naturali del Botswana ospitano inoltre un' incredibile varietà di altri animali , come [SEP] elefanti [SEP] , ghepardi , licaoni , leopardi , iene , giraffe , ippopotami e zebre .
itwac	" Allora ci dice dov' e' l' [SEP] elefante [SEP] ?
itwac	Tanto tempo fa , in Africa , quando gli animali potevano parlare , l' [SEP] elefante [SEP] si divertiva a stuzzicare il rinoceronte .
itwac	Ma per il resto Mumbai va vissuta camminando tra la gente , curiosando nei mercati e nelle immense lavanderie all' aperto ; ammirando altari dedicati alle divinità , come Ganesha , il benevolo dio dalla testa d' [SEP] elefante [SEP] che propizia la riuscita di ogni impresa .
itwac	Cosenza - Sarà necessaria con tutta probabilità la prova del carbonio 14 ( 14 C ) per sciogliere l' enigma della datazione dei due monoliti titanici ( di cui uno con le sembianze di un [SEP] elefante [SEP] ) scoperti quasi per caso in una radura nei pressi della Fossiata ai confini della Sila Grande , a Campana in provincia di Cosenza .
itwac	Ad avvalorare l' ipotesi intervengono i racconti di animali ubriachi : « Ci sono [SEP] elefanti [SEP] che si sbronzano e corrono in mezzo ai villaggi , uccelli brilli e quant ' altro » , racconta Katharine Milton , primatologa di Berkeley .
itwac	forse chi suona non c' è mai stato ma l' [SEP] elefante [SEP] ascolta estasiato
itwac	Carla Persico " Vorrei " di l' [SEP] elefante [SEP] Musicalità , armonia , congiunte a un messaggio profondo e per nulla retorico , connotano questa bellissima poesia .
itwac	' ' Si tratta di un animale lungo sei metri che pesa da sei a otto tonnellate , e un po come lavorare sopra un [SEP] elefante [SEP] ' ' .
itwac	Perche' le grandi compagnie che ci hanno messo le mani si comportano come l' [SEP] elefante [SEP] nel negozio di cristallerie e riescono a sfasciare e rendere terrificantemente texane persino le innovazioni piu' interessanti .
itwac	" The big bad elephant " , il grande , cattivo elefante , il partito repubblicano di Bush simboleggiato dal pachiderma " è in citta " proclama il New York Times a nome di una comunità dove i democratici sono almeno otto volte più numerosi dei repubblicani , ma con l' [SEP] elefante [SEP] sono arrivati anche i suoi nemici naturali , i topi delle mille proteste e delle mille cause che credono di rappresentare " l' altra America " , e sono parte integrante e fondamentale della sola , unica America che esiste .
itwac	Come si caccia un [SEP] elefante [SEP] rosso ?
itwac	C' e' una colonia di [SEP] elefanti [SEP] marini ma e' alla punta estrema a nord-ovest .
itwac	Il regista si riferisce a una storiella classica : una famiglia si ritrova un [SEP] elefante [SEP] nel salotto ma fa finta di niente .
itwac	( IL LETTO L' HA ROTTO OD SALTANDOCI SOPRA CON LA DELICATEZZA DI UN [SEP] ELEFANTE [SEP] !
itwac	Numerosissimi dunque gli [SEP] elefanti [SEP] , i rinoceronti bianchi e neri , i leoni , i leopardi , i ghepardi , i cani selvaggi , le iene , i bufali , le antilopi , le zebre , i facoceri ...
itwac	Dopo tanti sforzi per dimostrare che la legge non è incostituzionale , arriva come un [SEP] elefante [SEP] in una cristalleria , il ministro ingegnere e fa esattamente il contrario : blocca le rogatorie e di fatto dice che i pm non possono nemmeno indagare .
itwac	manco fossi n' [SEP] elefante [SEP] che te rompe li cristalli .
itwac	E' di nuovo sola , Stephanie , secondo le riviste specializzate in gossip reali , dopo la fine dell' ultima storia con il maggiordomo di casa Grimaldi che aveva sostituito nel suo cuore il domatore di [SEP] elefanti [SEP] .
itwac	Cercate nella terra ; troverete l' alce americano , nativo dell' America , sepolto in Irlanda ; [SEP] elefanti [SEP] , nativi dell' Asia e dell' Africa , sepolti nel cuore dell' Inghilterra ; coccodrilli , nativi del Nilo , nel cuore della Germania ; molluschi , sconosciuti nei mari americani , insieme a scheletri interi di balene , nelle regioni più interne dell' Inghilterra ; alberi di vaste dimensioni , con le radici e la cima , e certuni anche con le foglie e il frutto , in fondo alle miniere " .
itwac	Sta per farsi buio , facciamo dietro front per rientrare nel parco , quando improvvisamente uno dei piccoli [SEP] elefanti [SEP] si avvicina alla strada .
itwac	Mussolini ha fatto tanto per parteciparvi , ha messo in allarme il " Paese Guerriero " il giorno 26 , ha richiamato le classi , ma non ha i mezzi ; gli manda prima di muoversi ( e non dichiara guerra alla Polonia ) una richiesta sproporzionata di materiali ( Ciano dirà " una lista da tramortire un [SEP] elefante [SEP] " ) che è come dire vorrei partecipare al " torneo " ma non mi posso muovere .
itwac	Retrocesso di grado , Valobra si ritrova a dirigere un reparto definito " cimitero degli [SEP] elefanti [SEP] " , in cui trova Schettino , sindacalista di ferro e " caporale " del reparto , Marsiglia , una quarantenne appassionata di oroscopi e Floppy , giovanissimo genio dei computer molto " pasticcione " .
itwac	Pubblicazioni Pucci L. , Vergani E. , Il bilancio sociale nel terzo settore , EGEA , Milano , 2002 Colombo F. , Contabilità e bilanci delle aziende non profit , Il Sole 24 Ore , Milano , 2001 Manni F. , Responsabilità sociale e informazione esterna d' impresa - Problemi , esperienze e prospettive del bilancio sociale , Giappichelli , Torino , 1998 Marziantonio R. , Tagliente F. , Il bilancio sociale nella gestione di impresa responsabile : scelte economiche nel rispetto dell' uomo e dell' ambiente , Maggioli Editore , Rimini , 2003 Chirieleison , Le strategie sociali nel governo dell  azienda , Giuffrè , Milano , 2002 Di Diego S. , Franguelli F. , Tarantino M. , Non Profit Guida giuridico-fiscale , Maggioli Editore , Santarcangelo di Romagna ( RN ) , 2001 [SEP] Elefanti [SEP] M. ( a cura di ) , Aziende non profit : principi contabili e struttura di bilancio , EGEA , Milano , 2000 Lo Martire G. , Le organizzazioni non profit .
itwac	Il giorno successivo , il Danese , accompagnato da Namo e Salomone in qualità di secondi , giunse al luogo stabilito per il duello ; dall' altro lato del campo attendeva il gigante , Bréhier , in groppa al suo cavallo , Marchevallée , le cui dimensioni erano paragonabili a quelle di un [SEP] elefante [SEP] .
itwac	Ma c' è una gran folla intorno alla processione degli [SEP] elefanti [SEP] , dei cavalli , dei carri e dei soldati e allora , per vedere bene , alcune ragazze salgono sui tetti delle case e felici di contemplare il Signore col Suo seguito di migliaia di regine , da lassù offrono a Krishna un caloroso benvenuto e abbracciandoLo col pensiero fanno cadere sul corteo una pioggia di fiori .
itwac	Sabato 5 febbraio - ore 16.00 Sala B - Teatro per i più piccoli La Baracca Il coccodrillo e l' [SEP] elefante [SEP] testo di Roberto Frabetti regia di Valeria Frabetti da 1 anno Quattro bambini di nome Acqua , Aria , Terra e Fuoco giocano al gioco della luna cantando una filastrocca .
itwac	Perche' gli [SEP] elefanti [SEP] nella foresta si muovono tutti in gruppo ben serrato ?
itwac	RELAZIONE FINALE della Commissione giudicatrice relativa al settore scientifico disciplinare n F 12 A ( Neuroradiologia ) della Facoltà di Medicina e Chirurgia posti n. 1 Alle ore 18.30 del giorno 19 giugno 2001 presso il Dipartimento Immagini dell' Ospedale di Cisanello si è riunita la Commissione composta da : - Prof. Raffale [SEP] Elefante [SEP] - Ordinario del s.s.d. F 12 A Università Federico II di Napoli , - Prof. Massimo Moschini - Associato nel s.s.d. F 12 A Università Cattolica Sacro Cuore di Roma - Dott. Sossio Cirillo - Ricercatore conf .
itwac	Ed ancora tante sfide appassionanti come cavalcare un cammello , un [SEP] elefante [SEP] e perfino una manta .
itwac	Queste grasse foche [SEP] elefante [SEP] , o elefanti marini , si muovono sulla pancia , spostando il notevole peso del corpo con muscoli che devono essere incredibilmente forti .
itwac	Noto che i poliziotti ivoriani hanno lo stesso scudetto che i disegnatori di comics americani dedicavano alla pattuglia dell' Avorio negli anni Trenta , cioè due zanne d' [SEP] elefante [SEP] incrociate .
itwac	Livello # 2 : Il Cimitero degli [SEP] Elefanti [SEP] Questo è un luogo misterioso pieno di ossa e gas multicolore che escono dalla terra .
itwac	Il tendone degli [SEP] elefanti [SEP] e' a pochi metri da quello del circo vero e proprio .
itwac	Il cranio dell' [SEP] elefante [SEP] nano è molto più grande di un cranio umano , come anche le ossa .
itwac	Gli elefanti rosa c' erano eccome e mi sembra strano che proprio tu non li abbia notati ( nella tradizione popolare statunitense , gli ubriachi sono perseguitati da degli [SEP] elefanti [SEP] rosa ) Ed e' una trovata geniale del Clem averli appesi , perche' quell' uomo e' un genio , ecco !
itwac	Per quanto riguarda le collane economiche , esse sono raccolte sotto la celebre sigla degli Elefanti : Gli Elefanti Narrativa ; Gli Elefanti Poesia ; Gli Elefanti Saggi ; Gli Elefanti Storia ; Gli Elefanti SDS ; Gli [SEP] Elefanti [SEP] Cinema e Teatro .
itwac	non bastava Clapton come vecchio [SEP] elefante [SEP] , pure gli Aerosmith e Whitney Houston !!!
itwac	Una di quelle veloci nuvoletta bizzarra drago o caimano [SEP] elefante [SEP] in amore porcospino arricciato panna montata qualunque che sia ...
itwac	Giovanni Sabato L' officina della vita Garzanti [SEP] Elefanti [SEP] , 2202 , Euro 9 .
itwac	Che differenza c' e' fra le fragole e un [SEP] elefante [SEP] ?
itwac	E' incredibile ma pur così grossi gli [SEP] elefanti [SEP] riescono a mimetizzarsi perfettamente tra gli alberi , non l' avrei mai detto !
itwac	In un interessante saggio , Luigi Ganapini , autore di La Repubblica delle camicie nere ( riproposto negli [SEP] Elefanti [SEP] dopo il successo della prima edizione nella Collezione Storica ) , ha preso in esame la recente produzione storiografica sulla RSI e sugli ultimi anni del fascismo , per comprendere su quali basi è possibile rivedere l' interpretazione di quel periodo .
itwac	= = = = = = = = = COMMERCIO = = = = = = = = = ASTI : SEQUESTRATE DUE ZANNE DI ELEFANTE DEL VALORE DI MIGLIAIA DI EURO Il ritrovamento è arrivato in seguito ad una perquisizione , condotta in base ad un apposito decreto disposto dalla Procura della Repubblica presso il Tribunale di Acqui Terme , in un' abitazione di Merana , paese collinare al confine con il territorio astigiano http://www.newslettercorpoforestale.it/newsletter icolo = Notizie 6 Giugno  In una abitazione di Merana , paese collinare al confine con il territorio astigiano , il NIPAF ( nucleo investigativo di polizia ambientale e forestale ) di Asti , in collaborazione con il personale del servizio certificazione Cites di Alessandria , ha sequestrato due zanne di [SEP] elefante [SEP] africano in avorio allo stato grezzo , del valore di alcune migliaia di euro .
itwac	- Eppure sei giunto cogli [SEP] elefanti [SEP] tu !
itwac	to Agostino [SEP] Elefante [SEP] IL SEGRETARIO f .
itwac	La Orfei si racconta prima di andare in pista : " Mastroianni e Totò mi fecero entrambi la corte " Moira , la diva del circo a Vigevano « E' stato il cinema a costringermi a lavorare con gli [SEP] elefanti [SEP] » di Linda Lucini VIGEVANO .
itwac	Se lo avesse visto qualche frequentatore di questo forum lo avrebbe accusato di prendere ormoni di [SEP] elefante [SEP] .
itwac	16000 , " Gli [SEP] elefanti [SEP] " , Garzanti Libri ( ISBN : 88 - 11 - 66820 - 4 ) Skarmeta Antonio , Il postino di Neruda , tr .
itwac	Ma su un altro fronte Nakula e Sahadeva stavano letteralmente bruciando l' esercito Kurava , mentre Bhima compiva la sua solita opera di sterminio dell' armata degli [SEP] elefanti [SEP] .
itwac	Il titolo del film , come fa notare il regista stesso , si riferisce a un altro elefante rispetto a quello della parabola sulla rappresentazione , si tratta del famoso " [SEP] elefante [SEP] in sala da pranzo " che gli americani non si accorgono di avere , impegnati come sono a espandere e celebrare la propria cultura .
itwac	Questo mostro urbanistico è stato ribattezzato l' [SEP] Elefante [SEP] dagli abitanti della zona .
itwac	[ Date Prev ] [ Date Next ] [ Thread Prev ] [ Thread Next ] [ Date Index ] [ Thread Index ] 20/04 animalieanimali Subject : 20/04 animalieanimali From : " Francesca " francesca@cuccefelici.com Date : Tue , 20 Apr 2004 18:42:13 + 0200 20 aprile - Hanoi Morto uno degli ultimi [SEP] elefanti [SEP] catturati illegalmente .
itwac	Bambi ha gradito , ricambiando le affettuosità di Stefano , ma ha manifestato particolare , crescente soddisfazione quando ha visto giungere anche il suo mezzo di trasporto , sul quale erano presenti gli altri [SEP] elefanti [SEP] , compreso Whisky , il capobranco , di 45 anni .
itwac	In politica la generosità non esiste e Prodi ha una memoria da [SEP] elefante [SEP] .
itwac	: Cagliari Bastioni e torri di San Pancrazio e dell' [SEP] Elefante [SEP] a Cagliari : il perimetro della cinta del Castello , la rocca della città , alterna , nel capoluogo isolano , muraglie pisane e imponenti bastioni spagnoli e sabaudi .
itwac	Volò subito alla casa indicatagli dall' [SEP] elefante [SEP] e , nella sua cameretta , vide Sara che sfogliava un libro con tante figure .
itwac	Nella fattispecie , si è potuto constatare come la " privatizzazione degli [SEP] elefanti [SEP] " nello Zimbabwe abbia comportato un diverso atteggiamento mentale , in virtù del quale gli elefanti non sono più visti come minaccia ai raccolti e alla stessa integrità fisica o alla vita degli esseri umani , ma come risorsa economica .
itwac	Riuscito a liberarsi anche qui , l' Ymir semina il panico nella capitale , uccide un [SEP] elefante [SEP] e , intrappolato in cima al Colosseo , viene abbattuto dall' esercito .
itwac	I VENDITORI DI HARDWARE catturano conigli , li dipingono di grigio , e li vendono come [SEP] elefanti [SEP] desktop .
itwac	Il secondo salone contiene animali imbalsamati : insetti , coleotteri , farfalle , serpenti ( cobra , naja , pitoni ) , uccelli rapaci africani diurni e notturni , manguste , tartarughe oceaniche , pesci , pellicani , tasso , volpe , coccodrilli , pelli di leopardo , zanne di [SEP] elefante [SEP] , ecc. Museo archeologico I l museo grazie ai recenti lavori di scavo che interessano l' area dell' antica città di Suasa si è arricchito di numerosi reperti di età romana .
itwac	Tra i vari animali che hanno accompagnato , fin dalle sue origini , il cammino dell' uomo in queste terre , gli [SEP] elefanti [SEP] costituiscono una curiosa realtà , una presenza quasi inimmaginabile oggi , in quei territori urbanizzati o altamente antropizzati , che attualmente caratterizzano la capitale .
itwac	Abbiamo già [SEP] elefanti [SEP] a sufficienza " .
itwac	E che dire dell' enigma degli [SEP] elefanti [SEP] ?
itwac	Avvenne tra gli indiani che assalivano questa nuova costruzione dei Francesi sulle coste del Coromandel , con 300 mila uomini ( fu scritto ) 800 pezzi d' artiglieria e 300 [SEP] elefanti [SEP] ; ed i Francesi comandati dal Dupleix e dal suo luogotenente Latour , che dispersero quelle forze smisurate , ed assicuravano alla loro patria il possesso delle colonie indiane , sebbene per pochi anni .
